"variable_id","membership.x","cluster","cluster_raw","SYMBOL","ENTREZID","GENENAME","ALIAS","GENETYPE","ACCNUM","UCSCKG","ENSEMBL","UNIPROT","mz","rt","na_freq","na_freq.1","polarity","column","mode","test_name","Decsription","Category","LipidClass","Lipid_Name","Lipid_Name_Tot","Lipid_Name_LION","Lipid_Class_Detailed","Lipid_Class","FA_1","FA_2","FA_All","Sat_status_FA1","Sat_status_FA2","Saturation_All","OddEven_FA1","OddEven_FA2","OddEven_All","Omega_FA1","Omega_FA2","Omega_All","HMDB_ID","KEGG_ID","LION_ID","cellular_component","Function","Total_Carb","Total_Unsat","Carbon_numb_FA1","Carbon_numb_FA2","CarbonFA_All","Unsat_numb_FA1","Unsat_numb_FA2","UnsatFA_All","PhysicoChemical","PathwaysKegg","membership.y","mol_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","class","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level"
"metabolomics_M132T630_POS_HILIC",0.98985896213806,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.06547861685,630.468,0.0242424242424242,0.0551948051948052,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hydroxyproline",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Hydroxyproline","51-35-4","HMDB0000725","C01157","S0051","(M+H)+",0.0279796424962342,0.999999373711881,NA,NA,"15",0.598381081125784,0.74898794084557,"NIST_20220425",2
"metabolomics_M133T979_POS_HILIC",0.996947315606461,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.097009683757,979.362,0,0,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L-ornithine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","L-ornithine","3184-13-2","HMDB0000214","C00077","HILIC_401","(M+H)+",0.423026857419018,0.999856848869423,7.47982627691101,0.969395971017596,"NCE25",0.754349263680414,0.869487836811962,"Michael_Snyder_HILIC_20220424",1
"metabolomics_M134T978_POS_HILIC",0.999999999999855,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.100258813238,978.1145,0,0,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tranylcypromine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Tranylcypromine","155-09-9","HMDB0014890","C07155","n00273","(M+H)+",9.46542342255441,0.930833002191573,NA,NA,"20",0.609514693803478,0.730009059449013,"NIST_20220425",2
"metabolomics_M160T455_POS_HILIC",1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.096707009982,455.23,0,0.00108225108225108,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Betonicine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Betonicine","515-25-3","HMDB0029412","C08269","HILIC_736","(M+H)+",1.16524641001092,0.998914350387582,2.244282,0.997205688213106,"NCE25",0.999862950470487,0.998961484885415,"Michael_Snyder_HILIC_20220424",1
"metabolomics_M161T456_POS_HILIC",1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.099999081961,456.085,0,0.0216450216450216,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tolazoline",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Tolazoline","59-98-3","HMDB0014935","C07147","M0335","(M+H)+",18.2728881824801,0.76558215010617,NA,NA,"20",0.692725924673231,0.720047009210583,"METLIN_20220425",2
"metabolomics_M182T503_POS_HILIC",0.734764230125927,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.04810685582,502.9265,0,0.00541125541125541,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Methionine sulfone",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Methionine sulfone","7314-32-1","HMDB0062174",NA,"HILIC_664","(M+H)+",1.58887563252108,0.997982417440962,9.62472600000001,0.949837764052467,"NCE25",0.801269180572766,0.88758963565974,"Michael_Snyder_HILIC_20220424",1
"metabolomics_M191T642_POS_HILIC",0.999999999315178,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.102493335156,641.5665,0,0.00324675324675325,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diaminopimelic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Diaminopimelic acid","583-93-7","HMDB0001370","C00666","S0212","(M+H)+",0.0695434899711245,0.999996130969887,NA,NA,"10",0.628478981175378,0.767797912348319,"NIST_20220425",2
"metabolomics_M257T128_POS_HILIC",0.999746064951535,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.112584923453,127.977,0,0.00108225108225108,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1-(beta-d-ribofuranosyl)-1,4-dihydronicotinamide",NA,NA,NA,NA,NA,NA,NA,"metabolomics","1-(beta-d-ribofuranosyl)-1,4-dihydronicotinamide","147-71-7","HMDB0011648","C15497","HILIC_692","(M+H)+",2.04492187506844,0.996660225116606,20.514054,0.791526079420236,"NCE35",0.827387575024336,0.860740363646378,"Michael_Snyder_HILIC_20220424",1
"metabolomics_M294T445_POS_HILIC",0.999580552924642,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.153978693823,445.024,0,0.00216450216450216,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-(1-deoxy-1-fructosyl)leucine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","N-(1-deoxy-1-fructosyl)leucine","87304-79-8","HMDB0039780",NA,"HILIC_682","(M+H)+",2.07580566510046,0.996558759360197,0.054552000000001,0.999998346712087,"NCE25",0.767938673910973,0.883108613473558,"Michael_Snyder_HILIC_20220424",1
"metabolomics_M302T477_POS_HILIC",1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.120544458107,477.203,0,0.0411255411255411,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Norfloxacin",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Norfloxacin","70458-96-7","HMDB0015192","C06687","M0110","(M+H-H2O)+",24.075561522352,0.62894835630674,NA,NA,"30",0.507068069860429,0.552773177277796,"METLIN_20220425",2
"metabolomics_M365T532_POS_HILIC",1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.104539941229,531.539,0.145454545454545,0.17965367965368,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galactinol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Galactinol","3687-64-7","HMDB0005826","C01235","HMDB0005826_107_shen","(M+Na)+",2.44140831753725,0.995242971015324,NA,NA,"19",0.860008558233455,0.910721463026656,"HMDB_2022-04-11",2
"metabolomics_M427T738_POS_HILIC",0.901627225961453,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.094328137232,737.553,0,0.00324675324675325,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cysteineglutathione disulfide",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Cysteineglutathione disulfide","13081-14-6","HMDB0000656",NA,"HILIC_782","(M+H)+",3.76144312515367,0.988745052696214,8.10839999999996,0.964133373971024,"NCE25",0.830013279313089,0.903226246323354,"Michael_Snyder_HILIC_20220424",1
"metabolomics_M121T216_NEG_HILIC",0.999999999999863,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.05062705786,216.373,0.175757575757576,0.170995670995671,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erythritol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Erythritol","149-32-6","HMDB0002994","C00503","L0435","(M-H)-",0.163153075014577,0.99997870508603,NA,NA,"10",0.605727143205936,0.753571478910971,"NIST_20220425",2
"metabolomics_M129T672_NEG_HILIC",0.998923888958496,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.019242599252,671.625,0.0121212121212121,0.00865800865800866,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaconic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Itaconic acid","97-65-4","HMDB0002092","C00490","HMDB0002092_2_shen","(M-H)-",0.139345070024888,0.999984466481814,NA,NA,"35",0.9177760480284,0.94860420494843,"HMDB_2022-04-11",2
"metabolomics_M131T975_NEG_HILIC",0.999999988317905,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.08249572688,975.452,0.0363636363636364,0.0324675324675325,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D-Ornithine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","D-Ornithine","348-66-3","HMDB0003374","C00515","HMDB0003374_10_shen","(M-H)-",0.386442547508636,0.999880536862269,NA,NA,"35",0.846877091534755,0.904253383532572,"HMDB_2022-04-11",2
