"variable_id","membership.x","cluster","cluster_raw","SYMBOL","ENTREZID","GENENAME","ALIAS","GENETYPE","ACCNUM","UCSCKG","ENSEMBL","UNIPROT","mz","rt","na_freq","na_freq.1","polarity","column","mode","test_name","Decsription","Category","LipidClass","Lipid_Name","Lipid_Name_Tot","Lipid_Name_LION","Lipid_Class_Detailed","Lipid_Class","FA_1","FA_2","FA_All","Sat_status_FA1","Sat_status_FA2","Saturation_All","OddEven_FA1","OddEven_FA2","OddEven_All","Omega_FA1","Omega_FA2","Omega_All","HMDB_ID","KEGG_ID","LION_ID","cellular_component","Function","Total_Carb","Total_Unsat","Carbon_numb_FA1","Carbon_numb_FA2","CarbonFA_All","Unsat_numb_FA1","Unsat_numb_FA2","UnsatFA_All","PhysicoChemical","PathwaysKegg","membership.y","mol_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","class","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level"
"metabolomics_M379T641_POS_RPLC",0.999999999999999,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.28160678673,641.076,0,0.0281385281385281,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mg(20:4)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Mg(20:4)","53847-30-6","HMDB0004666","C13856","RPLC_628","(M+H)+",7.23791504000815,0.958956148615505,14.3178,0.892357400182252,"NCE50",0.531324833872507,0.728490804135693,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M409T442_POS_RPLC",0.999999472216195,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.162285350579,441.568,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-[4-(Benzylamino)-3-cyanoquinolin-2-yl]-4-methoxybenzamide",NA,NA,NA,NA,NA,NA,NA,"metabolomics","N-[4-(Benzylamino)-3-cyanoquinolin-2-yl]-4-methoxybenzamide",NA,"HMDB0258468",NA,"LU063101","(M+H)+",8.27017736572018,0.94675335649208,NA,NA,"15",0.848871586384881,0.885577250175081,"MassBank_2022-04-27",2
"metabolomics_M463T537_POS_RPLC",0.863798255743706,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.232638992206,536.7115,0,0.012987012987013,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6-dehydrotestosterone glucuronide",NA,NA,NA,NA,NA,NA,NA,"metabolomics","6-dehydrotestosterone glucuronide","65-71-4","HMDB0010337","C03033","RPLC_696","(M+H)+",3.18964190841896,0.991893980005604,12.658674,0.914824213481664,"NCE25",0.897575349239885,0.92546722299176,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M508T628_POS_RPLC",0.994475590337414,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.375840072967,627.952,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lysopc(p-18:0)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Lysopc(p-18:0)",NA,"HMDB0013122","C04230","RPLC_424","(M+H)+",0.336440888378272,0.999909450122789,1.30529999999999,0.999053887796648,"NCE25",0.999559164734947,0.999520416847333,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M609T424_POS_RPLC",1,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.279886748527,424.156,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yohimban-16-carboxylic acid, 11,17-dimethoxy-18-[(3,4,5-trimethoxybenzoyl)oxy]-, methyl ester, (3beta,16beta,17alpha,18beta,20alpha)-",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Yohimban-16-carboxylic acid, 11,17-dimethoxy-18-[(3,4,5-trimethoxybenzoyl)oxy]-, methyl ester, (3beta,16beta,17alpha,18beta,20alpha)-",NA,"HMDB0249385",NA,"HMDB0249385_9_shen","(M+H)+",4.6010243719174,0.983207059906249,NA,NA,"30",0.912130328260532,0.938784102627676,"HMDB_2022-04-11",2
"metabolomics_M635T442_POS_RPLC",1,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.296630774981,442.123,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rescinnamine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Rescinnamine","24815-24-5","HMDB0015311","C06540","M0616","(M+H)+",0.411667897960545,0.999864432823491,NA,NA,"50",0.661538285634664,0.788410590830474,"METLIN_20220425",2
"metabolomics_M141T256_NEG_RPLC",0.979903602122847,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.091983966318,256.139373779297,0.102941176470588,0.0876623376623377,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trans-2-Octenoic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","trans-2-Octenoic acid","1871-67-6","HMDB0001568",NA,"S0300","(M-H)-",0.0932739249748238,0.999993040004157,NA,NA,"10",0.53445277191827,0.709030372450478,"NIST_20220425",2
"metabolomics_M143T308_NEG_RPLC",0.999054968840694,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.107623485266,307.660552978516,0,0.00865800865800866,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caprylic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Caprylic acid","124-07-2","HMDB0000482","C06423","HMDB0000482_3_shen","(M-H)-",0.76970250006525,0.999526158747357,NA,NA,"10",0.671923077339832,0.794774232867654,"HMDB_2022-04-11",2
"metabolomics_M149T275_NEG_RPLC",1,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.060745036445,274.845306396484,0,0.0140692640692641,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-phenylpropionate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","3-phenylpropionate","501-52-0","HMDB0000764","C05629","RPLC_649","(M-H)-",1.88244411752692,0.997169137784015,4.47776779999998,0.988922696614469,"NCE25",0.707588561901555,0.850317239550398,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M158T72_NEG_RPLC",0.999935115289141,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.118520445123,71.6276245117188,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"n-Octanamide",NA,NA,NA,NA,NA,NA,NA,"metabolomics","n-Octanamide","629-01-6","HMDB0255903",NA,"S0368","(M-H)-",0.852746350048506,0.999418428108512,NA,NA,"10",0.668887779520521,0.792836772741017,"NIST_20220425",2
"metabolomics_M168T52_NEG_RPLC",0.999999999999663,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.024289896643,51.6547164916992,0.0808823529411765,0.491341991341991,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-Furoylglycine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","2-Furoylglycine","5657-19-2","HMDB0000439",NA,"S0220","(M-H)-",14.4898437500274,0.845383881190241,NA,NA,"10",0.620710888632522,0.704963260841667,"NIST_20220425",2
"metabolomics_M191T35_NEG_RPLC",0.999665010201564,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.019553063937,34.8393478393555,0,0.00757575757575758,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citric acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Citric acid","77-92-9","HMDB0000094","C00158","RPLC_128","(M-H)-",0.281509409987279,0.999936603971284,0.571123800000002,0.999818803976357,"NCE25",0.907630042184155,0.953753873078988,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M197T545_NEG_RPLC",0.999914550507813,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.154713260212,544.709442138672,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C12:1 fa",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C12:1 fa","2430-94-6","HMDB0000529",NA,"RPLC_495","(M-H)-",2.17856564503904,0.996210280565242,0.702036000000021,0.999726229401292,"NCE25",1,0.998984127491633,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M204T258_NEG_RPLC",1,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.066569564905,257.748596191406,0.0147058823529412,0.0627705627705628,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cinnamoylglycine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Cinnamoylglycine","16534-24-0","HMDB0011621",NA,"RPLC_651","(M-H)-",2.1420811174977,0.996335919972612,0.206652899999995,0.999976275047509,"NCE25",1,0.99907804875503,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M215T503_NEG_RPLC",0.924229139633527,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.165361616964,503.322463989258,0,0.00108225108225108,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C12:0,oh fa",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C12:0,oh fa","45162-48-9","HMDB0000387",NA,"RPLC_492","(M-H)-",0.171936035044951,0.999976350679532,20.965522,0.783333949638132,"NCE25",0.771413610936255,0.831534380547543,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M230T194_NEG_RPLC",0.86771910883287,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.012751539271,193.897766113281,0.00735294117647059,0.296536796536797,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paracetamol sulfate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Paracetamol sulfate","10066-90-7","HMDB0059911",NA,"HMDB0059911_2_shen","(M-H)-",0.800468807540256,0.999487531107586,NA,NA,"10",0.704569589333297,0.815163817498655,"HMDB_2022-04-11",2
"metabolomics_M285T553_NEG_RPLC",1,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.20699323486,553.414215087891,0.00735294117647059,0.0779220779220779,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C16:0,dc fa",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C16:0,dc fa","505-54-4","HMDB0000672","C19615","RPLC_519","(M-H)-",2.50816010264998,0.994979949104441,1.50320399999998,0.998745441913686,"NCE25",1,0.998431347754532,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M293T591_NEG_RPLC",0.958550564114227,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.212229829236,591.111206054688,0,0.0248917748917749,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C18:3,oh fa",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C18:3,oh fa",NA,"HMDB0011108","C16346","RPLC_544","(M-H)-",0.414062499913825,0.999862851202688,20.69622,0.788231801581978,"NCE25",0.677066012958433,0.785556669675383,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M313T593_NEG_RPLC",0.999999999965715,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.238274412443,593.164672851562,0.0147058823529412,0.0551948051948052,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C18:0,dc fa",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C18:0,dc fa","871-70-5","HMDB0000782",NA,"RPLC_533","(M-H)-",1.78308105503788,0.997459729522513,0.626039999999989,0.999782286990918,"NCE25",1,0.999310504128358,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M333T454_NEG_RPLC",0.9999997711233,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.207391153583,453.596664428711,0,0.174242424242424,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13,14-dihydro-15-keto-PGA2",NA,NA,NA,NA,NA,NA,NA,"metabolomics","13,14-dihydro-15-keto-PGA2","74872-89-2","HMDB0001244",NA,"M0647","(M-H)-",0.605086257365883,0.999707139388961,NA,NA,"20",0.692255663153803,0.807549966741987,"METLIN_20220425",2
"metabolomics_M347T472_NEG_RPLC",0.999999999999962,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.186406417585,471.593933105469,0,0.337662337662338,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cohumulone",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Cohumulone","511-25-1","HMDB0033981",NA,"BS003093","(M-H)-",1.24543191745374,0.998759889045084,NA,NA,"Unknown_1",0.611262372191015,0.756573941011291,"MassBank_2022-04-27",2
"metabolomics_M378T562_NEG_RPLC",0.99999998628359,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.241505919168,561.68701171875,0,0,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C18 sphingosine 1-phosphate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C18 sphingosine 1-phosphate","26993-30-6","HMDB0000277","C06124","RPLC_396","(M-H)-",0.365907614963135,0.999892895029996,0.841074000000049,0.999607074174759,"NCE25",1,0.999874992301189,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M397T686_2_NEG_RPLC",1,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.368620605088,685.745178222656,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C25:0,oh fa",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C25:0,oh fa","52900-16-0","HMDB0040909",NA,"RPLC_570","(M-H)-",0.752606089946539,0.999546969907836,4.47054000000003,0.988958230662319,"NCE25",1,0.997126300142539,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M427T593_NEG_RPLC",0.784075736275003,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.21578898794,592.587829589844,0.0514705882352941,0.172077922077922,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irbesartan",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Irbesartan","138402-11-6","HMDB0015163","C07469","AU209451","(M-H)-",22.3868895035853,0.669691408306081,NA,NA,"10 eV",0.892390734746277,0.808878487331204,"MassBank_2022-04-27",2
"metabolomics_M441T677_NEG_RPLC",0.999999999649869,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.394439416335,677.091979980469,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mg(24:0)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Mg(24:0)",NA,"HMDB0011558",NA,"RPLC_632","(M-H)-",0.258081734938488,0.99994671647409,6.58662000000004,0.976186153746795,"NCE25",1,0.994033217555221,"Michael_Snyder_RPLC_20220424",1
