"variable_id","membership.x","cluster","cluster_raw","SYMBOL","ENTREZID","GENENAME","ALIAS","GENETYPE","ACCNUM","UCSCKG","ENSEMBL","UNIPROT","mz","rt","na_freq","na_freq.1","polarity","column","mode","test_name","Decsription","Category","LipidClass","Lipid_Name","Lipid_Name_Tot","Lipid_Name_LION","Lipid_Class_Detailed","Lipid_Class","FA_1","FA_2","FA_All","Sat_status_FA1","Sat_status_FA2","Saturation_All","OddEven_FA1","OddEven_FA2","OddEven_All","Omega_FA1","Omega_FA2","Omega_All","HMDB_ID","KEGG_ID","LION_ID","cellular_component","Function","Total_Carb","Total_Unsat","Carbon_numb_FA1","Carbon_numb_FA2","CarbonFA_All","Unsat_numb_FA1","Unsat_numb_FA2","UnsatFA_All","PhysicoChemical","PathwaysKegg","membership.y","mol_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","class","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level"
"metabolomics_M310T307_POS_RPLC",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.201465631091,306.954,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C10:3 ac",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C10:3 ac",NA,"HMDB0240752",NA,"RPLC_387","(M+H)+",1.67915064750446,0.997746904521029,0.485941099999991,0.999868820408868,"NCE25",0.880327882444888,0.939567872454918,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M318T488_POS_RPLC",0.999999999999997,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.300277634659,487.941,0.0147058823529412,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phytosphingosine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Phytosphingosine","554-62-1","HMDB0004610","C12144","RPLC_119","(M+H)+",1.12118703000874,0.998994857209765,12.9118469,0.911539925782191,"NCE25",0.882010679677123,0.91863903558655,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M340T488_POS_RPLC",0.999999999983118,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.281990628445,488.122,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D-ribo-Phytosphingosine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","D-ribo-Phytosphingosine","554-62-1","HMDB0004610","C12144","EMBL-MCF_spec322101","(M+Na)+",2.2244429574414,0.99604930742438,NA,NA,"20.0 eV",0.62232655785583,0.762472588944036,"MoNA_2022-04-27",2
"metabolomics_M353T631_POS_RPLC",0.999999995027348,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.265853571484,630.8115,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mg(18:3)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Mg(18:3)",NA,"HMDB0011539",NA,"RPLC_626","(M+H)+",10.8741887449071,0.90973822591154,16.09272,0.865995684327208,"NCE25",1,0.943933477559687,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M145T151_NEG_RPLC",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.061770700454,151.097633361816,0.0588235294117647,0.137445887445887,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L-GLUTAMINE",NA,NA,NA,NA,NA,NA,NA,"metabolomics","L-GLUTAMINE","56-85-9","HMDB0000641","C00064","EMBL-MCF_spec10279","(M-H)-",0.0566322849948619,0.999997434230729,NA,NA,"35.0 eV",0.667162815212555,0.79197579734437,"MoNA_2022-04-27",2
"metabolomics_M178T111_NEG_RPLC",0.999325030739356,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.051031631756,110.555400848389,0,0.00108225108225108,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hippuric acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Hippuric acid","495-69-2","HMDB0000714","C01586","RPLC_440","(M-H)-",2.21911036490496,0.996068189239359,5.64176620000001,0.982472358064787,"NCE25",1,0.994635136826037,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M182T59_NEG_RPLC",0.999999999964303,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.045778733946,58.7164688110351,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pyridoxic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Pyridoxic acid","82-82-6","HMDB0000017","C00847","RPLC_469","(M-H)-",1.484836390091,0.998237763281466,3.31703875,0.993906007451082,"NCE25",1,0.998035942683137,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M187T125_2_NEG_RPLC",0.999999999999999,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.007025905302,124.713920593262,0,0.00324675324675325,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P-cresol sulfate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","P-cresol sulfate","3233-58-7","HMDB0011635","C06677","RPLC_591","(M-H)-",1.42548143500676,0.998375722711289,12.3116627,0.91923868686129,"NCE25",0.999154250208269,0.978980727497279,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M188T125_NEG_RPLC",0.999999999999674,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.010271145578,124.730453491211,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acetaminophen",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Acetaminophen","103-90-2","HMDB0001859","C06804","HMDB0001859_54_shen","(M+K-2H)-",4.22056428000417,0.985850527919408,NA,NA,"45",0.616949587218348,0.755287439981245,"HMDB_2022-04-11",2
"metabolomics_M188T178_NEG_RPLC",0.999999999647408,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.035184953513,177.820083618164,0,0.0183982683982684,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kynurenic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Kynurenic acid","492-27-3","HMDB0000715","C01717","RPLC_463","(M-H)-",1.46002197254802,0.998296121923002,1.59258579999999,0.998591920314467,"NCE25",1,0.999222010559367,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M189T125_NEG_RPLC",0.999999999998978,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.002749179633,124.700649261475,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"p-Hydroxyphenylacetic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","p-Hydroxyphenylacetic acid","156-38-7","HMDB0000020","C00642","HMDB0000020_5_shen","(M+K-2H)-",17.5485917299767,0.781638862813168,NA,NA,"35",0.66877449784376,0.711098634707288,"HMDB_2022-04-11",2
"metabolomics_M217T48_NEG_RPLC",0.999999999999762,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.981078813041,47.6311168670654,0.0661764705882353,0.0454545454545455,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4-hydroxybenzoic acid-4-O-sulphate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","4-hydroxybenzoic acid-4-O-sulphate",NA,"HMDB0059982",NA,"HMDB0059982_1_shen","(M-H)-",1.39189632754722,0.998451300165887,NA,NA,"10",0.52605769488138,0.70320529686307,"HMDB_2022-04-11",2
"metabolomics_M253T402_NEG_RPLC",0.99996911036436,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.108170798753,401.765380859375,0.154411764705882,0.106060606060606,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sotalol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Sotalol","3930-20-9","HMDB0014632","C07309","EA017064","(M-H2O-H)-",18.0274299999184,0.77105884457784,NA,NA,"35 % (nominal)",0.620681990320338,0.677073310666901,"MassBank_2022-04-27",2
"metabolomics_M389T559_NEG_RPLC",0.999924341515883,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.269918443484,559.10400390625,0.00735294117647059,0.0508658008658009,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ketodeoxycholic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Ketodeoxycholic acid","5130-29-0","HMDB0000328",NA,"RPLC_902","(M-H)-",0.158081055019466,0.999980008503868,0.134796000000051,0.999989905627829,"NCE25",0.736466549348488,0.868225753207168,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M481T423_NEG_RPLC",0.999999850130257,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.24405782511,423.000305175781,0,0.00974025974025974,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-beta-hydroxyandrosterone-3-glucuronide",NA,NA,NA,NA,NA,NA,NA,"metabolomics","11-beta-hydroxyandrosterone-3-glucuronide","2208-41-5","HMDB0010351","C05643","RPLC_880","(M-H)-",0.821732010775764,0.999459951080914,16.49229,0.859754252888782,"NCE25",0.790291878767905,0.859949490376377,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M499T519_NEG_RPLC",0.880981720309883,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.291078130467,518.686614990234,0,0.00216450216450216,"negative","RPLC","RPLC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mupirocin",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Mupirocin","12650-69-0","HMDB0014554","C11758","M0798","(M-H)-",1.7825739339062,0.997461172424059,NA,NA,"20",0.598316065982485,0.747995480898075,"METLIN_20220425",2
"metabolomics_M104T398_1_POS_HILIC",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.072515893124,398.394,0.00606060606060606,0.0151515151515152,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N-Methylalanine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","N-Methylalanine","3913-67-5","HMDB0094692","C02721","KO003357","(M+H)+",4.83292846752192,0.98148773840112,NA,NA,"10 V",0.721519840145149,0.819007801991138,"MassBank_2022-04-27",2
"metabolomics_M114T168_1_POS_HILIC",0.999994188824983,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.066136795441,168.091,0.151515151515152,0.182900432900433,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Creatinine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Creatinine","60-27-5","HMDB0000562","C00791","HILIC_645","(M+H)+",1.19617200251554,0.998855992907934,2.63672399999999,0.996145053096503,"NCE35",0.999876498302115,0.998688510652167,"Michael_Snyder_HILIC_20220424",1
"metabolomics_M120T375_POS_HILIC",0.995502095258634,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.080695668074,374.609,0,0,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-Hydroxyphenethylamine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","2-Hydroxyphenethylamine","7568-93-6","HMDB0001065","C02735","HMDB0001065_6_shen","(M+H-H2O)+",0.0500124200186747,0.999997999008277,NA,NA,"10",0.90435852012377,0.94022332470546,"HMDB_2022-04-11",2
"metabolomics_M121T471_POS_HILIC",0.996085061693288,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.064692212117,470.533,0,0.00108225108225108,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phenylacetaldehyde",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Phenylacetaldehyde","122-78-1","HMDB0006236","C00601","FiehnHILIC000674","(M+H)+",0.35124639751416,0.999901305645195,NA,NA,"HCD (NCE 20-30-40%)",0.850936272862512,0.906798160156018,"MoNA_2022-04-27",2
"metabolomics_M149T373_POS_HILIC",0.868955147518488,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.059606453579,373.245,0.0424242424242424,0.00324675324675325,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L-3-Phenyllactic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","L-3-Phenyllactic acid","20312-36-1","HMDB0000748","C05607","HMDB0000748_4_shen","(M+H-H2O)+",0.00126025248903261,0.999999998729411,NA,NA,"10",0.585179742753302,0.740737338744343,"HMDB_2022-04-11",2
"metabolomics_M153T60_2_POS_HILIC",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.065767534901,59.9335,0,0.00216450216450216,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N1-Methyl-2-pyridone-5-carboxamide",NA,NA,NA,NA,NA,NA,NA,"metabolomics","N1-Methyl-2-pyridone-5-carboxamide","701-44-0","HMDB0004193","C05842","L0355","(M+H)+",0.254520739986219,0.999948176697207,NA,NA,"15",0.579635408481,0.737252696562078,"NIST_20220425",2
"metabolomics_M163T990_POS_HILIC",0.833850625358463,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.107481073251,989.875,0,0.00108225108225108,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"delta-Hydroxylysine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","delta-Hydroxylysine","1190-94-9","HMDB0000450","C16741","FiehnHILIC000298","(M+H)+",1.35837094489943,0.998524951655624,NA,NA,"HCD (NCE 20-30-40%)",0.547039478673996,0.716346531042107,"MoNA_2022-04-27",2
"metabolomics_M164T470_POS_HILIC",0.999978258064684,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.070485178243,470.132,0.0303030303030303,0.0292207792207792,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-Amino-3-(4-hydroxyphenyl)propanoate",NA,NA,NA,NA,NA,NA,NA,"metabolomics","3-Amino-3-(4-hydroxyphenyl)propanoate",NA,"HMDB0003831","C04368","M1554","(M+H-H2O)+",0.413574217503765,0.999863174454762,NA,NA,"30",0.701724262219564,0.813526354307763,"METLIN_20220425",2
"metabolomics_M170T518_2_POS_HILIC",0.999999998402148,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.092238470268,518.114,0,0.00432900432900433,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1-methylhistidine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","1-methylhistidine","332-80-9","HMDB0000001","C01152","HILIC_661","(M+H)+",1.24753602257499,0.998755697884559,5.09836800000005,0.985663014106298,"NCE25",0.911032036586133,0.951620696290781,"Michael_Snyder_HILIC_20220424",1
