"variable_id","membership.x","cluster","cluster_raw","SYMBOL","ENTREZID","GENENAME","ALIAS","GENETYPE","ACCNUM","UCSCKG","ENSEMBL","UNIPROT","mz","rt","na_freq","na_freq.1","polarity","column","mode","test_name","Decsription","Category","LipidClass","Lipid_Name","Lipid_Name_Tot","Lipid_Name_LION","Lipid_Class_Detailed","Lipid_Class","FA_1","FA_2","FA_All","Sat_status_FA1","Sat_status_FA2","Saturation_All","OddEven_FA1","OddEven_FA2","OddEven_All","Omega_FA1","Omega_FA2","Omega_All","HMDB_ID","KEGG_ID","LION_ID","cellular_component","Function","Total_Carb","Total_Unsat","Carbon_numb_FA1","Carbon_numb_FA2","CarbonFA_All","Unsat_numb_FA1","Unsat_numb_FA2","UnsatFA_All","PhysicoChemical","PathwaysKegg","membership.y","mol_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","class","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level"
"metabolomics_M488T372_POS_HILIC",0.998610096911184,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.297407908301,372,0.181818181818182,0.345238095238095,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GLYCOCHOLATE",NA,NA,NA,NA,NA,NA,NA,"metabolomics","GLYCOCHOLATE","475-31-0","HMDB0000138","C01921","EMBL-MCF_spec139981","(M+Na)+",2.24634703910525,0.995971277150101,NA,NA,"35.0 eV",0.785649189338654,0.864519972267947,"MoNA_2022-04-27",2
"metabolomics_M743T309_POS_HILIC",0.552066545059709,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,742.572919874302,309.408,0.0545454545454545,0.0876623376623377,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC(P-34:2)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","PC(P-34:2)","63-89-8","HMDB0008029","C00157","HILIC_515","(M+H)+",0.770607167250714,0.999525044502115,4.46767799999998,0.988972285605763,"NCE35",0.999922551543593,0.997085608298766,"Michael_Snyder_HILIC_20220424",1
"metabolomics_M771T309_POS_HILIC",0.990153386599679,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.600791733276,308.8195,0.0606060606060606,0.100649350649351,"positive","RPLC","HILIC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1-Stearoyl-2-oleoyl-sn-glycerol 3-phosphocholine (SOPC)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","1-Stearoyl-2-oleoyl-sn-glycerol 3-phosphocholine (SOPC)","56421-10-4","HMDB0008038",NA,"L0411","(M+H-H2O)+",5.51192757284281,0.975987913402526,NA,NA,"50",0.844913662966261,0.89406650687986,"NIST_20220425",2
"metabolomics_M113T592_NEG_HILIC",0.603615736273289,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.035470466971,592.4945,0,0.00432900432900433,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L-3-Cyanoalanine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","L-3-Cyanoalanine","6232-19-5","HMDB0060245","C02512","HMDB0060245_10_shen","(M-H)-",0.453197519973969,0.999835703104525,NA,NA,"0",0.659809370626312,0.787319245305642,"HMDB_2022-04-11",2
"metabolomics_M116T446_1_NEG_HILIC",0.999999999996527,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.071557143374,446.0345,0,0.00108225108225108,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L-VALINE",NA,NA,NA,NA,NA,NA,NA,"metabolomics","L-VALINE","72-18-4","HMDB0000883","C00183","EMBL-MCF_spec27832","(M-H)-",0.456522377483282,0.999833283753784,NA,NA,"35.0 eV",0.84534516352755,0.903278208612387,"MoNA_2022-04-27",2
"metabolomics_M131T586_NEG_HILIC",0.977520747135981,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.046094380439,585.574,0,0,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L-Asparagine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","L-Asparagine","70-47-3","HMDB0000168","C00152","S0104","(M-H)-",0.385583495088326,0.999881067367699,NA,NA,"20",0.735251764485095,0.834487753066071,"NIST_20220425",2
"metabolomics_M153T268_NEG_HILIC",0.999861214129047,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.059728884785,268.197,0,0.00108225108225108,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4-Hydroxy-3-methoxybenzenemethanol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","4-Hydroxy-3-methoxybenzenemethanol","498-00-0","HMDB0032012","C06317","HMDB0032012_2_shen","(M-H)-",9.80475716744422,0.925976326043948,NA,NA,"Unknown_2",0.520865236065191,0.672781894807225,"HMDB_2022-04-11",2
"metabolomics_M174T259_NEG_HILIC",0.999996485319702,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.05591822741,259.409,0.157575757575758,0.242424242424242,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-indoleacetic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","3-indoleacetic acid","87-51-4","HMDB0000197","C00954","RPLC_20","(M-H)-",0.122377027551579,0.999988019162273,27.008874,0.666799242753463,"NCE25",0.770126804903194,0.801760217930531,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M207T385_NEG_HILIC",0.999997459408488,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.077407879538,384.866,0.0424242424242424,0.00216450216450216,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D-Kynurenine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","D-Kynurenine",NA,"HMDB0250769","C01718","HMDB0250769_4_shen","(M-H)-",0.211057715020502,0.999964364347709,NA,NA,"10",0.567959751912701,0.729961481575829,"HMDB_2022-04-11",2
"metabolomics_M212T537_NEG_HILIC",0.999999986319441,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.054292187397,537.01,0,0.00108225108225108,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5-Aminosalicylic Acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","5-Aminosalicylic Acid","89-57-6","HMDB0014389","C07138","M0026","(M+CH3COO)-",6.41788244500674,0.967585610137767,NA,NA,"20",0.517765512245715,0.686448048955234,"METLIN_20220425",2
"metabolomics_M220T215_NEG_HILIC",0.978630986961721,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.082455340929,215.3825,0,0.371212121212121,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DL-2-Aminoadipic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","DL-2-Aminoadipic acid","542-32-5","HMDB0000510","C00956","L0090","(M+CH3COO)-",0.608598657549919,0.999703730035839,NA,NA,"10",0.557955242247187,0.723610925167931,"NIST_20220425",2
"metabolomics_M255T334_NEG_HILIC",0.999731815555979,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.108220723561,333.897,0.115151515151515,0.109307359307359,"negative","RPLC","HILIC_negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Edoxudine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Edoxudine",NA,"HMDB0251705",NA,"HMDB0251705_3_shen","(M-H)-",24.0605665225502,0.629311641742595,NA,NA,"20",0.576306294239196,0.596183299552971,"HMDB_2022-04-11",2
