"variable_id","membership.x","cluster","cluster_raw","SYMBOL","ENTREZID","GENENAME","ALIAS","GENETYPE","ACCNUM","UCSCKG","ENSEMBL","UNIPROT","mz","rt","na_freq","na_freq.1","polarity","column","mode","test_name","Decsription","Category","LipidClass","Lipid_Name","Lipid_Name_Tot","Lipid_Name_LION","Lipid_Class_Detailed","Lipid_Class","FA_1","FA_2","FA_All","Sat_status_FA1","Sat_status_FA2","Saturation_All","OddEven_FA1","OddEven_FA2","OddEven_All","Omega_FA1","Omega_FA2","Omega_All","HMDB_ID","KEGG_ID","LION_ID","cellular_component","Function","Total_Carb","Total_Unsat","Carbon_numb_FA1","Carbon_numb_FA2","CarbonFA_All","Unsat_numb_FA1","Unsat_numb_FA2","UnsatFA_All","PhysicoChemical","PathwaysKegg","membership.y","mol_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","class","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level"
"metabolomics_M221T51_2_POS_RPLC",0.999999999999999,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.091935988462,51.4116,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indole-3-pyruvic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Indole-3-pyruvic acid","35656-49-6","HMDB0060484","C00331","S0357","(M+NH4)+",0.623735327494046,0.999688811822077,NA,NA,"25",0.51514367313689,0.696848100143835,"NIST_20220425",2
"metabolomics_M235T533_POS_RPLC",0.927300464776571,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.16937072069,532.9305,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3,5-Di-tert-butyl-4-hydroxybenzaldehyde",NA,NA,NA,NA,NA,NA,NA,"metabolomics","3,5-Di-tert-butyl-4-hydroxybenzaldehyde","1620-98-0","HMDB0240643",NA,"AN113101","(M+H)+",0.32435472505199,0.999915838751626,NA,NA,"5 eV",0.893618634130536,0.933480085863445,"MassBank_2022-04-27",2
"metabolomics_M241T429_POS_RPLC",1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.106948135654,429.1995,0,0.00324675324675325,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-(3,4,5-Trimethoxyphenyl)propanoic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","3-(3,4,5-Trimethoxyphenyl)propanoic acid","25173-72-2","HMDB0030254",NA,"HMDB0030254_2_shen","(M+H)+",0.124968292425365,0.999987506418756,NA,NA,"Unknown_2",0.617705801571416,0.761061440889169,"HMDB_2022-04-11",2
"metabolomics_M261T62_POS_RPLC",0.536086391543352,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.144622639535,61.8295,0,0.0465367965367965,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gamma-glutamylleucine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Gamma-glutamylleucine","2566-39-4","HMDB0011171",NA,"RPLC_436","(M+H)+",1.0926296100422,0.999045384363899,7.69650725,0.967626596783492,"NCE25",0.768742880056959,0.876039435315327,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M263T429_POS_RPLC",1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.089036608092,429.49,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indarubicin",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Indarubicin",NA,"HMDB0240743",NA,"FiehnHILIC000433","(M+H)+",16.9894931799774,0.793807490191772,NA,NA,"HCD (NCE 20-30-40%)",0.729171430666971,0.753409952988772,"MoNA_2022-04-27",2
"metabolomics_M266T463_POS_RPLC",0.999999998607662,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.17275563063,463.1945,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mirtazapine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Mirtazapine","61337-67-5","HMDB0014514","C07570","AU155107","(M+H)+",18.908117839942,0.751252446775212,NA,NA,"10 eV",0.765686237816104,0.76027356617577,"MassBank_2022-04-27",2
"metabolomics_M271T361_POS_RPLC",0.999988632649163,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.077317210679,360.574,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leflunomide",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Leflunomide","75706-12-6","HMDB0015229","C07905","HMDB0015229_10_shen","(M+H)+",21.5003650424705,0.690863815695555,NA,NA,"Unknown_3",0.623459868244622,0.648736348538722,"HMDB_2022-04-11",2
"metabolomics_M277T431_POS_RPLC",0.999974271681,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.141016123714,431.2715,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L-Saccharopine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","L-Saccharopine","?997-68-2","HMDB0000279","C00449","L0155","(M+H)+",3.88728022755913,0.987984017431323,NA,NA,"10",0.708425732745368,0.813260089502601,"NIST_20220425",2
"metabolomics_M279T305_POS_RPLC",1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.084114529773,304.8265,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sulfamethazine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Sulfamethazine","57-68-1","HMDB0015522","C19530","EA018108","(M+H)+",17.5390625000205,0.781847968747675,NA,NA,"15 % (nominal)",0.504815842252823,0.608702889688392,"MassBank_2022-04-27",2
"metabolomics_M281T528_POS_RPLC",0.561754697398046,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.172482579824,527.79,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(1R,7S,13S,15S)-2,15-Dihydroxy-7-methyl-6-oxabicyclo[11.3.0]hexadeca-3,11-dien-5-one",NA,NA,NA,NA,NA,NA,NA,"metabolomics","(1R,7S,13S,15S)-2,15-Dihydroxy-7-methyl-6-oxabicyclo[11.3.0]hexadeca-3,11-dien-5-one",NA,"HMDB0242339",NA,"BML80837","(M+H)+",6.2542147874467,0.969192370442807,NA,NA,"Unknown_1",0.724105889329363,0.816013319746905,"MassBank_2022-04-27",2
"metabolomics_M295T476_POS_RPLC",0.999963057638877,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.190492529279,476.153,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gingerol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Gingerol","58253-27-3","HMDB0005783","C10462","NA002994","(M+H)+",0.253171787534257,0.999948724551428,NA,NA,"35% (nominal)",0.709644096420693,0.818508331969719,"MassBank_2022-04-27",2
"metabolomics_M305T227_POS_RPLC",1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.157322131837,226.9105,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hexaethylene glycol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Hexaethylene glycol","2615-15-8","HMDB0061822",NA,"UP000441","(M+Na)+",0.0872292200426728,0.999993912869063,NA,NA,"35 % (nominal)",1,0.999997717325899,"MassBank_2022-04-27",2
"metabolomics_M313T213_POS_RPLC",1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.154869159257,213.286,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phenylalanylphenylalanine",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Phenylalanylphenylalanine","2577-40-4","HMDB0013302",NA,"n01448","(M+H)+",0.916415770149115,0.999328371352536,NA,NA,"40",0.802664244816124,0.876413292267278,"NIST_20220425",2
"metabolomics_M317T668_POS_RPLC",0.999999998161372,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.245034029174,667.581,0.00735294117647059,0.0735930735930736,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5alpha-Pregnan-3,20-dione",NA,NA,NA,NA,NA,NA,NA,"metabolomics","5alpha-Pregnan-3,20-dione","566-65-4","HMDB0059652","C03681","n01476","(M+H)+",2.40780855989442,0.995372705420047,NA,NA,"20",0.513671076246144,0.694309187186358,"NIST_20220425",2
"metabolomics_M348T631_POS_RPLC",0.999930451945224,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.310821479827,630.83,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG(16:0)",NA,NA,NA,NA,NA,NA,NA,"metabolomics","MG(16:0)","542-44-9","HMDB0011564",NA,"n01542","(M+NH4)+",0.221166992560029,0.999960868894763,NA,NA,"20",0.807729074164096,0.879815997188096,"NIST_20220425",2
"metabolomics_M349T261_POS_RPLC",0.999999999980283,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.183435193119,260.93,0,0,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Imidocarb",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Imidocarb",NA,"HMDB0253427",NA,"AU117001","(M+H)+",15.2986472275529,0.829245617890111,NA,NA,"10 eV",0.756325957206944,0.783670829963132,"MassBank_2022-04-27",2
"metabolomics_M357T567_POS_RPLC",0.999999987484362,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.27881088414,567.142,0,0.158008658008658,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hydroxy-cholenoic acid",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Hydroxy-cholenoic acid","5255-17-4","HMDB0000308",NA,"RPLC_678","(M+H-H2O)+",0.361920047566855,0.9998952165935,10.2492119999999,0.943311161069235,"NCE25",0.950221862468266,0.960912525649817,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M368T470_POS_RPLC",0.613328293727317,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.279521686625,470.1645,0,0.00216450216450216,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C14:2 ac",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C14:2 ac",NA,"HMDB0013331",NA,"RPLC_393","(M+H)+",1.35235488997409,0.998537978797086,3.1465953,0.99451451055514,"NCE25",0.925108389713736,0.960817317194924,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M370T492_POS_RPLC",0.999992329322509,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.295202457811,492.3605,0.0147058823529412,0.00649350649350649,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C14:1 ac",NA,NA,NA,NA,NA,NA,NA,"metabolomics","C14:1 ac","835598-21-5","HMDB0002014",NA,"RPLC_392","(M+H)+",1.6432234249919,0.997842184858018,3.44661830000001,0.993422185987969,"NCE25",0.974137293660126,0.98488473954156,"Michael_Snyder_RPLC_20220424",1
"metabolomics_M393T289_POS_RPLC",0.999999999999027,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.209755536296,289.063,0,0.00108225108225108,"positive","RPLC","RPLC_positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Octaethylene glycol",NA,NA,NA,NA,NA,NA,NA,"metabolomics","Octaethylene glycol",NA,"HMDB0094680",NA,"UP000394","(M+Na)+",0.287599924888582,0.999933831215814,NA,NA,"30 % (nominal)",0.826350018536838,0.891443948291454,"MassBank_2022-04-27",2
